,boxPlot,darkmoon,dps,fightLength,igniteDps,igniteDrops,nightfall,numMages,numPIs,numWB,percentDpsIncrease,percentIgniteDpsIncrease,rotation,semiWB,stdDev,weightedTicks,totalCrit
19149,"Boxplot values: 4182, 4869, 5041, 5037, 5205, 5780",,5037.0,60,1017.0,"Ignite Drop times on avg List(31.247046861224778, 44.656660166062316, 53.04724383182051, 57.74391783558078, 59.52962845926025, 59.95725285513178, 59.99843879336969, 60.00086271980525)",,5,0,1,1.002787178976707,1.0409416581371544,6,3,240.0575085018055,20.742496059999983,0.09277848505469707
19150,"Boxplot values: 4161, 4858, 5019, 5018, 5177, 5832",,5018.0,60,974.0,"Ignite Drop times on avg List(30.353949182163454, 42.72916893386729, 51.656260302512834, 57.285769851918914, 59.499292184836484, 59.95655700627924, 59.999624877223724, 60.00044805412061)",,5,0,1,0.9990045789368904,0.9969293756397134,3,3,231.54182911890152,19.127356599999768,0.09277848505469707
19151,"Boxplot values: 4081, 4840, 5011, 5008, 5178, 5740",,5008.0,60,1005.0,"Ignite Drop times on avg List(26.335624202910996, 39.65548290530021, 49.97578635880652, 56.41505804875812, 59.18441580280766, 59.87986454859861, 59.9939587703546, 59.999398479642565, 60.0001385700776)",,5,0,1,0.997013736810671,1.0286591606960085,5,3,244.92958124418087,19.729091799999964,0.09277848505469707
19152,"Boxplot values: 4224, 4640, 4758, 4765, 4890, 5490",,4765.0,120,911.0,"Ignite Drop times on avg List(24.154002328268074, 36.87169552393367, 48.65091584616628, 60.4506144934783, 72.01557252728972, 83.2592828163634, 93.58656583067653, 102.83737887071737, 110.1891944975363, 115.25005671851984, 118.10287304844665, 119.41791987027605, 119.85588933094793, 119.97847433631728, 119.99587457921426, 119.99922798929678)",,5,0,0,1.0162081467263808,1.0910179640718562,5,3,181.63685534418374,36.43496010000006,0.12231348409679461
19153,"Boxplot values: 4107, 4561, 4682, 4689, 4813, 5386",,4689.0,120,835.0,"Ignite Drop times on avg List(28.84496142769378, 41.186729459054185, 51.12428277362063, 61.256464672568164, 71.42882181530113, 81.63529413824924, 91.49455466776075, 100.75508031646449, 108.56010861004624, 114.27417128409864, 117.6863101076275, 119.29884739615419, 119.8175927284088, 119.96292826028622, 119.98985329744515, 119.99672008029711, 119.99959010032937)",,5,0,0,1.0,1.0,1,3,183.89911271009356,33.3452228999998,0.12231348409679461
19154,"Boxplot values: 4084, 4592, 4724, 4726, 4857, 5422",,4726.0,120,943.0,"Ignite Drop times on avg List(30.12717947156012, 44.9963105168802, 56.80371973651336, 68.63434544927856, 80.09217681204686, 90.819307127412, 100.05602706007811, 107.77216530320187, 113.33517223615921, 116.86861662609677, 118.76841495505914, 119.5884848162885, 119.89271187328205, 119.98041806114496, 119.99479379809904, 119.99808684128281, 119.9988389808942)",,5,0,0,1.0078908082746854,1.1293413173652695,7,3,191.83892374956002,39.27892056000002,0.12231348409679461
19155,"Boxplot values: 3997, 4507, 4632, 4638, 4759, 5392",,4638.0,120,834.0,"Ignite Drop times on avg List(26.726865732683606, 40.59338805936432, 50.943704826899605, 61.09357489389681, 71.38526486990864, 81.46100116824564, 91.3734509809233, 100.60956287998944, 108.46472092726093, 114.21200314557147, 117.63572414765525, 119.22935917725965, 119.80627701660174, 119.96846750655898, 119.9941174789224, 119.99919759503075, 119.9999133365964)",,5,0,0,0.9891234804862444,0.9988023952095808,8,3,184.16834462701271,33.891388079999906,0.12231348409679461
19156,"Boxplot values: 4156, 4595, 4718, 4725, 4847, 5424",,4725.0,120,835.0,"Ignite Drop times on avg List(22.035132092519937, 37.022176834128786, 47.48511921922409, 57.61090292791801, 67.745621813444, 77.87654860512512, 87.94783006898062, 97.46438331160556, 105.80937861638921, 112.31373279309065, 116.49238524581976, 118.73191255376855, 119.6467305590738, 119.93118804698575, 119.9876188251006, 119.99823565591664, 120.00004632935945)",,5,0,0,1.0076775431861804,1.0,0,3,184.89498189589585,34.884586880000036,0.12231348409679461
19157,"Boxplot values: 4056, 4580, 4709, 4712, 4836, 5375",,4712.0,120,885.0,"Ignite Drop times on avg List(29.45680968314152, 42.74754545699241, 53.611290741181406, 64.36533783494883, 75.0939687897388, 85.5451949655075, 95.35169058344546, 103.97519200540339, 110.88597479657028, 115.53208023833335, 118.23144980889894, 119.43688369265446, 119.86906420130727, 119.98091916423601, 119.99871175230446, 120.00015206563789)",,5,0,0,1.0049050970356153,1.059880239520958,6,3,188.1046845353364,36.09295491999982,0.12231348409679461
19158,"Boxplot values: 4063, 4557, 4678, 4685, 4809, 5341",,4685.0,120,832.0,"Ignite Drop times on avg List(28.764188863733203, 41.003635581680705, 51.07527018969662, 61.1290725039982, 71.33711532147912, 81.49735915112119, 91.39033313168704, 100.61660091547807, 108.42189429422842, 114.11960655987637, 117.59963593729593, 119.21930233230914, 119.80477907472209, 119.96153288380394, 119.99427995762143, 119.99912884907752, 120.00040103664463)",,5,0,0,0.99914693964598,0.9964071856287424,3,3,184.79158896998257,33.241037500000054,0.12231348409679461
19159,"Boxplot values: 3935, 4507, 4630, 4632, 4750, 5260",,4632.0,120,815.0,"Ignite Drop times on avg List(32.3765195056364, 43.1967458666524, 53.173098754563064, 63.38247401926606, 73.66571385228909, 83.767868815256, 93.68586041140095, 102.67475272955947, 110.12915341813294, 115.30694376032969, 118.20644300990827, 119.47595984970194, 119.88816063308045, 119.98581145483712, 120.00011032215859, 120.00005597642176)",,5,0,0,0.9878438899552144,0.9760479041916168,2,3,178.89061006708755,32.561530100000034,0.12231348409679461
19160,"Boxplot values: 4058, 4587, 4705, 4711, 4828, 5408",,4711.0,120,821.0,"Ignite Drop times on avg List(27.806335024926113, 40.8426072532032, 51.08727309232902, 61.12919782361683, 71.19201752617548, 81.28953970528941, 91.14682982861406, 100.56335402134965, 108.5896726581509, 114.51488721228793, 117.84907055479133, 119.34343079966264, 119.83196477398432, 119.97400586551537, 119.99740928677218, 119.99944805219025)",,5,0,0,1.0046918319471103,0.9832335329341316,4,3,182.41170402694738,33.17025294000003,0.12231348409679461
19431,"Boxplot values: 4294, 5104, 5320, 5332, 5543, 6319",,5332.0,60,1282.0,"Ignite Drop times on avg List(34.280106088629694, 47.95293719959301, 55.07153848394463, 58.5010869733894, 59.73357738067853, 59.961010611527286, 59.998077099255646, 60.00017036793719)",,5,1,3,1.005658242172765,1.0892098555649958,7,0,340.7175159265255,26.77278700799995,0.08177599697530001
19432,"Boxplot values: 4183, 4914, 5106, 5119, 5309, 6400",,5119.0,60,1094.0,"Ignite Drop times on avg List(27.57119437559212, 41.801055776229546, 51.16778132927609, 56.8935450389732, 59.326890904547334, 59.910916498205694, 59.99416535616949, 59.998921819889944, 59.9999179700874)",,5,1,3,0.9654847227461336,0.9294817332200509,8,0,293.8352435210262,23.58424886399988,0.08177599697530001
19433,"Boxplot values: 4497, 5125, 5319, 5336, 5531, 6369",,5336.0,60,1245.0,"Ignite Drop times on avg List(32.424190939029984, 45.65856604366241, 53.80389549454159, 58.10218127612638, 59.667039826233804, 59.96973536757763, 59.99916863979507)",,5,1,3,1.006412674462467,1.0577740016992354,6,0,304.7936658902201,24.97175846000007,0.08177599697530001
19434,"Boxplot values: 4314, 5032, 5221, 5232, 5418, 6576",,5232.0,60,1034.0,"Ignite Drop times on avg List(26.047303085552866, 40.39018070201871, 50.07622639158054, 56.298766787242776, 59.104141908604724, 59.879372188922844, 59.995724246995806, 60.000507900773556)",,5,1,3,0.986797434930215,0.8785046728971962,0,0,285.97622784526226,23.73830417199988,0.08177599697530001
19435,"Boxplot values: 4296, 5098, 5290, 5302, 5488, 6481",,5302.0,60,1177.0,"Ignite Drop times on avg List(30.659665782091267, 43.254674974570456, 52.08471726302936, 57.41948426904335, 59.47125423156335, 59.96175796196724, 60.001134878940285, 60.000052318519)",,5,1,3,1.0,1.0,1,0,294.2183861791879,23.31578163200001,0.08177599697530001
19436,"Boxplot values: 4207, 5006, 5212, 5224, 5428, 6393",,5224.0,60,1092.0,"Ignite Drop times on avg List(27.516778656141437, 41.24522758090321, 50.52851698215391, 56.630963711142705, 59.23544363443987, 59.89836717151592, 59.99346472915817, 60.00074644940535)",,5,1,3,0.9852885703508109,0.9277824978759558,3,0,309.801348789139,23.430762520000005,0.08177599697530001
19437,"Boxplot values: 4387, 5105, 5305, 5314, 5507, 6465",,5314.0,60,1137.0,"Ignite Drop times on avg List(30.464917652582344, 43.33156387499244, 52.224096326566496, 57.55737289290335, 59.53414128813952, 59.96181952839777, 60.00170416506758, 60.00039035337195)",,5,1,3,1.002263296869106,0.9660152931180968,4,0,302.8299665331806,23.253166243999964,0.08177599697530001
19438,"Boxplot values: 4377, 5081, 5277, 5290, 5477, 6455",,5290.0,60,1191.0,"Ignite Drop times on avg List(27.146598286576317, 40.766765118419045, 50.96070198688349, 56.902893898620306, 59.28137989432708, 59.91667206774079, 59.99565684266184, 60.00065574034187)",,5,1,3,0.997736703130894,1.0118946474086659,5,0,300.89033872483395,23.58258179199993,0.08177599697530001
19439,"Boxplot values: 4361, 5027, 5220, 5230, 5412, 6319",,5230.0,60,1164.0,"Ignite Drop times on avg List(29.6678080615263, 42.694110354559385, 51.75191081650309, 57.24962053649066, 59.41795849811855, 59.94208325843755, 59.99856681493237, 60.00037822592785)",,5,1,3,0.986420218785364,0.9889549702633816,2,0,291.3949038899985,23.02438459200009,0.08177599697530001
19440,"Boxplot values: 4423, 4957, 5115, 5122, 5282, 6106",,5122.0,80,1028.0,"Ignite Drop times on avg List(28.835172739205614, 39.481317005647185, 49.27992385161403, 59.01122432941976, 68.02210249857308, 74.83163425028438, 78.41877476765694, 79.6655742071845, 79.95766229306201, 79.99432120051362, 79.99996008655539, 80.00030388137934)",,5,3,1,1.0019561815336464,0.9790476190476189,4,1,240.83413287764702,27.29339716400001,0.12329223853416706
19441,"Boxplot values: 4369, 4958, 5139, 5157, 5334, 6574",,5157.0,80,1126.0,"Ignite Drop times on avg List(30.52894289901452, 42.58380389809455, 52.84383336904576, 62.35696199189116, 70.1946268162189, 75.58290490117382, 78.48523926898486, 79.6331272143262, 79.94706752386544, 80.00013549721479, 80.00002220061745)",,5,3,1,1.0088028169014085,1.0723809523809524,6,1,284.0588221623016,30.216986096000024,0.12329223853416706
19442,"Boxplot values: 4241, 4808, 4983, 4992, 5161, 6138",,4992.0,80,1009.0,"Ignite Drop times on avg List(25.916512679857675, 37.741801962333575, 47.83647542909512, 57.76216124643683, 66.76016954444607, 73.78489446983839, 77.84027550985707, 79.51917207128959, 79.9410566156044, 79.9977620841165, 79.99955732182131)",,5,3,1,0.976525821596244,0.960952380952381,8,1,259.26738961343466,27.49244008720004,0.12329223853416706
19443,"Boxplot values: 4251, 4934, 5097, 5112, 5276, 6493",,5112.0,80,1050.0,"Ignite Drop times on avg List(29.10557367167824, 40.03389464701655, 49.99406718579777, 59.800914282729835, 68.46253505963556, 74.7824295097294, 78.2856855224478, 79.61690761419999, 79.96115818198383, 79.9981523781753, 79.99924132583627, 79.99984864148877)",,5,3,1,1.0,1.0,1,1,259.4416844048591,27.823679356,0.12329223853416706
19444,"Boxplot values: 4196, 4903, 5069, 5084, 5251, 6503",,5084.0,80,1045.0,"Ignite Drop times on avg List(28.740583076350187, 39.81496770238132, 49.77957864402089, 59.56909297041125, 68.25707779096571, 74.72638576549224, 78.28424333954014, 79.61225562545533, 79.95698739411905, 79.99950902876768, 80.00063957026227)",,5,3,1,0.9945226917057904,0.9952380952380953,2,1,257.7888395331173,27.72165180400001,0.12329223853416706
19445,"Boxplot values: 4262, 4984, 5170, 5192, 5376, 6450",,5192.0,80,1202.0,"Ignite Drop times on avg List(32.228721025558855, 45.38037437845005, 56.09289503715546, 65.22528793045886, 72.23820749836581, 76.68426918121637, 78.93901061086838, 79.77330045323302, 79.9651120722961, 79.9963408251417, 79.9995490890949)",,5,3,1,1.0156494522691706,1.1447619047619049,7,1,303.82507576737186,32.60958056400007,0.12329223853416706
19446,"Boxplot values: 4342, 4933, 5096, 5111, 5273, 6374",,5111.0,80,1053.0,"Ignite Drop times on avg List(26.82818547651191, 38.62547936254221, 49.2886354826399, 59.3680161604881, 67.98002759272914, 74.38489571840536, 78.0854665320162, 79.55634686269295, 79.94161474350541, 79.99458951592723, 80.00062195278532)",,5,3,1,0.9998043818466352,1.002857142857143,5,1,258.0411987801725,27.93143469599989,0.12329223853416706
19447,"Boxplot values: 4201, 4880, 5059, 5066, 5242, 6048",,5066.0,80,989.0,"Ignite Drop times on avg List(26.24050036545236, 37.69381883386543, 47.619903827668544, 57.60423613757376, 66.62176521426073, 73.5768021830162, 77.75865947629521, 79.45631725153042, 79.91695285729267, 79.99087175462671, 79.99735499861403, 80.0003372608573)",,5,3,1,0.9910015649452271,0.941904761904762,3,1,264.5175730731404,27.47834322640005,0.12329223853416706
19448,"Boxplot values: 4313, 4895, 5070, 5081, 5254, 6377",,5081.0,80,969.0,"Ignite Drop times on avg List(25.242720762340554, 36.9915676728334, 47.067545445998086, 57.057219044263896, 66.16100155095977, 73.33579520172236, 77.54601087060445, 79.39811820719825, 79.90990940926362, 79.99495740961875, 80.00006436669108)",,5,3,1,0.9939358372456965,0.9228571428571428,0,1,261.99236053146416,27.93308526799995,0.12329223853416706
19449,"Boxplot values: 4599, 5146, 5296, 5307, 5456, 6634",,5307.0,120,1249.0,"Ignite Drop times on avg List(30.718728662245894, 44.28105747755168, 57.7659319150989, 71.07181706491083, 83.63161889336557, 94.9321034223973, 104.19025230562956, 111.07151991532115, 115.56174948990748, 118.07497621789118, 119.30012087862826, 119.79266209178225, 119.95278238949078, 119.9886288672674, 119.99642155585782, 120.0000675977493)",,5,5,3,1.0081686930091185,1.077653149266609,6,1,240.31083593280638,50.79768720400009,0.07093843727439238
19450,"Boxplot values: 4399, 5019, 5167, 5176, 5325, 6088",,5176.0,120,1047.0,"Ignite Drop times on avg List(27.0942781202821, 38.70018294814996, 50.44513636838181, 62.3040245882677, 74.22758830690562, 85.68806398135483, 96.35364690849354, 105.48901100793448, 112.30103391307021, 116.53595150676766, 118.74086023754066, 119.63349180191074, 119.92324548890437, 119.98494795690195, 119.99766631464628, 120.00021044331017)",,5,5,3,0.9832826747720363,0.903364969801553,3,1,226.79599846731134,46.023766095999854,0.07093843727439238
19451,"Boxplot values: 4546, 5109, 5254, 5263, 5408, 6304",,5263.0,120,1158.0,"Ignite Drop times on avg List(29.066561509304645, 40.58148552814117, 52.341022812355504, 64.14414208352608, 75.92839218991004, 87.40453930672004, 97.77698706471831, 106.56021027435413, 112.95534063880088, 116.93484601247525, 118.87934595662607, 119.66757161198265, 119.92767253028049, 119.98539354536939, 119.99664764341458, 119.99863010633038, 119.999138384197)",,5,5,3,0.9998100303951368,0.9991371872303709,2,1,222.76437359128224,46.309644743999854,0.07093843727439238
19452,"Boxplot values: 4252, 4992, 5151, 5156, 5313, 6400",,5156.0,120,1107.0,"Ignite Drop times on avg List(26.813409797993476, 38.21415162397839, 50.13626030531916, 62.11258421254711, 74.00974619133932, 85.47610224814498, 96.25042394631056, 105.29784478104327, 112.14863136813754, 116.50034514415776, 118.76085095049764, 119.66924930523092, 119.9195372731448, 119.98323139051837, 119.998085200333, 119.99975985567488)",,5,5,3,0.979483282674772,0.9551337359792924,8,1,236.29959797117604,45.50096476639992,0.07093843727439238
19453,"Boxplot values: 4536, 5106, 5251, 5260, 5405, 6351",,5260.0,120,1156.0,"Ignite Drop times on avg List(29.045857147911086, 40.54615767694437, 52.295256395884394, 64.2229604103094, 75.92526990232173, 87.1357294446828, 97.62573939082591, 106.43456078025794, 112.8650750789012, 116.77849476147503, 118.86144368680985, 119.6742238331207, 119.92628731907367, 119.98912900711655, 119.99974269951494)",,5,5,3,0.9992401215805472,0.997411561691113,5,1,224.10053667745962,46.242410236,0.07093843727439238
19454,"Boxplot values: 4567, 5159, 5309, 5328, 5470, 6638",,5328.0,120,1336.0,"Ignite Drop times on avg List(32.860278774377605, 49.162971661344415, 64.88675846111228, 79.44415666934962, 92.17408704224171, 102.22049963902568, 109.76688810340713, 114.66469614080297, 117.56419489110992, 119.0412620753235, 119.65895447805451, 119.90392583614714, 119.9759060656293, 119.99420057416242, 119.99854235086572, 120.00051786203589)",,5,5,3,1.012158054711246,1.152717860224331,7,1,251.72541881264252,55.544572467999956,0.07093843727439238
19455,"Boxplot values: 4500, 5048, 5203, 5210, 5364, 6074",,5210.0,120,1073.0,"Ignite Drop times on avg List(25.980435489006997, 37.4161819639911, 49.21397516326152, 61.011866624371216, 72.82066309755874, 84.37041122136948, 95.08969877574197, 104.4760541175909, 111.56107136789949, 116.1051060405534, 118.46356053883122, 119.52110946596092, 119.891293689982, 119.97919453322571, 119.99455348751016, 119.99964594853138)",,5,5,3,0.989741641337386,0.9257981018119068,0,1,227.072529984084,46.1195589360001,0.07093843727439238
19456,"Boxplot values: 4567, 5109, 5256, 5264, 5408, 6312",,5264.0,120,1159.0,"Ignite Drop times on avg List(29.109129146958544, 40.54437441098077, 52.357413207826525, 64.31013733974979, 76.14636679595422, 87.4818929300129, 97.94642224175463, 106.66413946934755, 113.02863519935079, 116.96169963731067, 118.90848732173198, 119.71379118345094, 119.93906981999315, 119.98600635667007, 119.99877689486658, 120.00004196697572)",,5,5,3,1.0,1.0,1,1,224.73220408755668,46.332933284000035,0.07093843727439238
19457,"Boxplot values: 4484, 5122, 5259, 5262, 5398, 6056",,5262.0,120,1111.0,"Ignite Drop times on avg List(28.212312318586307, 39.25101986977044, 50.41063835037112, 61.46729796861899, 72.56473140748605, 83.66434164860839, 94.21461249650564, 103.82425886437682, 111.41623148007339, 116.27981738716122, 118.65387478152235, 119.61205746135761, 119.90294130157135, 119.98663523188965, 119.99848692817095, 119.9994659820607)",,5,5,3,0.9996200607902735,0.9585849870578084,4,1,206.614407381348,44.378963507999984,0.07093843727439238
